R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
768,828,0,67003,449899024,6,2,2,2
769,804,0,47820,319950656,1,2,2,3
769,828,0,29159,389926664,1,2,1,2
769,831,0,81430,255163720,4,2,2,3
770,829,0,40848,448956304,6,2,2,2
770,834,0,60957,388057104,2,2,3,1
771,829,0,36912,263964608,1,2,4,3
772,833,0,23985,317005848,1,2,2,2
773,798,0,42624,255995432,1,2,4,4
773,799,0,38810,324017168,1,2,4,4
775,801,0,53159,455299144,2,2,0,2
775,802,0,48777,522597792,2,2,2,2
775,805,0,44251,327354856,12,2,1,2
775,807,0,29895,461920240,1,2,2,3
776,807,0,29810,266130056,2,2,2,2
776,865,0,20698,330490936,1,2,2,2
777,829,0,97963,387551280,2,2,3,1
778,805,0,53315,386703336,1,2,6,4
778,829,0,152081,447073288,2,2,3,1
778,831,0,104156,192528400,4,2,2,1
778,862,0,93559,327062272,1,2,5,4
778,865,0,65199,523089312,10,2,2,1
785,796,0,78109,457980952,1,2,4,3
787,803,0,109827,255466680,1,2,2,4
787,804,0,104532,323130888,1,2,2,4
787,833,0,126827,320047680,1,2,8,10
787,875,0,52074,453446816,11,2,2,0
788,800,0,88111,523376032,1,2,8,9
788,803,0,131118,329641144,1,2,14,14
788,804,0,135411,397585528,1,2,15,14
788,826,0,90754,331915336,7,2,2,1
788,833,0,155703,447230640,1,2,18,18
789,803,0,191033,389095752,1,2,12,14
789,804,0,172584,456854688,1,2,13,14
789,829,0,132661,201111824,4,2,2,3
789,830,0,192704,261424416,4,2,2,2
789,833,0,138484,457439432,1,2,7,8
790,803,0,123774,385809152,1,2,12,14
790,804,0,199972,453285016,1,2,13,14
790,833,0,92558,456581920,1,2,7,8
791,795,0,50034,523648872,1,2,5,5
791,800,0,81250,457989776,1,2,9,10
791,821,0,64526,331874656,61,2,2,0
791,827,0,135363,387230560,5,2,2,3
791,829,0,155343,514676224,4,2,2,3
791,830,0,182921,192618768,4,2,2,2
791,833,0,100235,387540880,1,2,7,8
792,817,0,60059,326375160,1,2,7,5
792,828,0,94627,263863368,1,2,4,4
793,798,0,242795,385622144,20,2,3,2
793,815,0,59760,331984480,1,2,5,3
793,846,0,65168,513308336,1,2,5,4
794,828,0,63398,190407112,2,2,0,2
794,829,0,61413,258070976,1,2,3,3
794,875,0,67307,258815968,1,2,7,7
795,826,0,27402,455250096,1,2,1,2
795,827,0,56897,522724440,1,2,2,3
795,830,0,84865,329081576,3,2,2,2
795,856,0,34440,524029144,1,2,2,3
796,824,0,32749,262596376,3,2,1,1
796,861,0,77119,455316056,1,2,6,5
797,821,0,39449,386190584,1,2,2,3
797,861,0,49564,331153616,1,2,6,5
798,807,0,90752,392342768,1,2,8,9
798,822,0,55586,261234288,1,2,2,3
798,835,0,60818,386210520,2,2,2,1
798,836,0,75677,453685480,2,2,2,1
798,865,0,47892,454958424,2,2,2,1
799,828,0,23485,453874280,1,2,2,3
799,861,0,74769,323403408,1,2,7,5
800,804,0,68592,454564616,1,2,2,3
800,826,0,31487,386371072,1,2,0,2
800,861,0,52227,392554984,3,2,3,2
800,862,0,44765,460594480,1,2,4,3
800,863,0,42855,192716912,1,2,3,3
801,829,0,36892,202649480,2,2,1,2
804,834,0,15922,199973512,4,2,0,2
806,831,0,50168,200022184,1,2,2,3
806,837,0,49189,202602232,1,2,4,2
806,863,0,38473,393040544,1,2,3,3
806,864,0,35897,460983888,2,2,2,2
807,830,0,151694,522714136,6,2,2,2
807,836,0,169968,526210464,51,2,2,2
807,837,0,46514,196454808,1,2,4,2
815,825,0,109985,521278264,3,2,2,1
815,845,0,68226,319026400,19,2,2,2
816,825,0,95357,263236664,7,2,2,3
816,826,0,118445,331092104,7,2,2,2
816,833,0,169023,454398264,1,2,17,18
816,875,0,32171,193887392,11,2,2,0
817,833,0,152265,524898600,1,2,19,19
817,875,0,49292,262316240,11,2,2,0
818,822,0,43795,196658632,1,2,5,3
821,827,0,48994,260571824,4,2,2,1
821,833,0,94642,262307416,1,2,7,8
822,827,0,43272,390203840,4,2,2,1
822,833,0,91456,399385376,1,2,6,7
823,831,0,90826,386922096,4,2,3,1
823,833,0,98941,514374248,1,2,6,6
823,846,0,63568,202685792,1,2,4,5
824,833,0,98014,522558296,2,2,2,2
828,835,0,93161,454320776,4,2,2,1
828,836,0,77968,521792704,3,2,2,0
829,837,0,58481,259661264,2,2,2,0
829,862,0,28914,388655136,1,2,4,2
830,835,0,561226,521929072,24,2,0,2
831,837,0,337748,194643640,9,2,2,2
832,864,0,51965,322016032,7,2,1,2
833,862,0,20770,387164256,1,2,1,2
3,7,0,636935,192059040,5,1,1,1
3,8,0,516140,252276112,5,1,1,0
3,11,0,595423,447978936,4,1,1,0
3,13,0,490847,193739824,1,1,5,5
3,42,0,278800,193353272,1,1,2,2
3,171,0,409774,385648240,1,1,3,2
3,229,0,320503,389909896,1,1,5,4
3,230,0,340703,457479872,1,1,5,5
3,234,0,403031,330572280,1,1,4,3
3,260,0,348878,185023800,1,1,5,4
3,264,0,309604,449624464,1,1,5,4
3,265,0,424402,517664104,1,1,5,4
3,290,0,352505,259820760,1,1,5,4
3,295,0,441173,193484472,1,1,6,5
3,325,0,458699,263907184,1,1,7,6
3,326,0,478289,331851880,1,1,8,7
4,8,0,110487,256260016,5,1,1,0
4,13,0,2244464,193289104,1,1,5,5
4,42,0,154458,253319544,1,1,1,1
4,171,0,187282,516221736,1,1,3,2
4,229,0,207722,189754128,1,1,4,3
4,230,0,148763,257226080,1,1,4,4
4,234,0,230274,519620088,1,1,4,3
4,260,0,194233,329009424,1,1,4,3
4,264,0,175792,201009792,1,1,5,4
4,265,0,206590,260733216,1,1,5,4
4,290,0,132948,391610008,1,1,4,3
4,295,0,177799,383887688,1,1,6,5
4,325,0,170162,453359560,1,1,7,6
4,326,0,173066,520927784,1,1,8,7
5,11,0,95936,453381456,4,1,1,1
5,13,0,92933,191496368,1,1,4,5
5,42,0,107475,195714608,1,1,2,1
5,171,0,139049,382965992,1,1,3,2
5,229,0,128868,389731536,1,1,4,4
5,230,0,127916,457301432,1,1,4,5
5,234,0,196567,330489248,1,1,4,3
5,260,0,122120,192194504,1,1,4,4
5,264,0,223052,448885312,1,1,5,4
5,265,0,204102,516833120,1,1,5,4
5,290,0,152287,254612496,1,1,4,4
5,295,0,162295,195022904,1,1,6,5
5,325,0,165967,263769456,1,1,7,6
5,326,0,166085,332092592,1,1,8,7
6,11,0,85679,190019000,5,1,1,1
6,13,0,116875,317829424,1,1,4,4
6,42,0,87276,322060096,1,1,2,1
6,66,0,57358,390382888,6,1,1,1
6,215,0,54935,324852792,1,1,6,6
6,229,0,65020,517078584,1,1,4,3
6,230,0,68270,195078208,1,1,4,4
6,235,0,99037,525416376,1,1,6,7
6,245,0,52693,453689336,1,1,6,6
6,260,0,70977,263488216,1,1,4,3
6,290,0,72156,388570504,1,1,4,3
6,356,0,116923,190463200,1,1,2,3
6,386,0,91750,254262640,1,1,2,2
6,415,0,92243,262605912,1,1,3,4
6,416,0,88323,322663296,1,1,2,3
6,445,0,94327,331175800,1,1,3,3
6,475,0,124382,448668328,1,1,3,3
6,502,0,87279,326284032,1,1,5,6
6,504,0,86552,454624816,1,1,3,4
6,505,0,96919,522569440,1,1,3,3
6,532,0,95127,391599904,1,1,5,5
6,533,0,129653,458881088,1,1,4,4
6,534,0,126347,518686768,1,1,4,4
6,561,0,110260,398145008,1,1,5,5
6,562,0,120434,458625728,1,1,5,5
7,13,0,42307,331039048,1,1,3,3
7,42,0,43622,387585640,1,1,2,1
7,103,0,96785,196134840,5,1,1,0
7,215,0,60739,390456448,1,1,6,5
7,229,0,64126,192755608,1,1,4,3
7,230,0,62791,260419848,1,1,4,4
7,235,0,104565,194048568,1,1,6,6
7,245,0,65152,458484720,1,1,6,5
7,260,0,68369,322405880,1,1,4,3
7,290,0,69610,392336408,1,1,4,3
7,356,0,95007,196444104,1,1,2,2
7,386,0,92094,319890768,1,1,2,1
7,415,0,98290,322151104,1,1,3,3
7,416,0,118154,389720912,1,1,2,2
7,445,0,101754,390884096,1,1,3,2
7,475,0,130455,516458984,1,1,3,2
7,502,0,127144,388580048,1,1,5,5
7,504,0,126670,521642552,1,1,3,3
7,505,0,106001,199656472,1,1,3,2
7,532,0,101693,516509128,1,1,5,4
7,533,0,91700,194518680,1,1,4,3
7,534,0,89804,261805600,1,1,4,3
7,561,0,110901,520618816,1,1,5,4
7,562,0,149487,198702296,1,1,5,4
8,13,0,39559,455354664,1,1,3,3
8,42,0,26046,455865832,1,1,1,1
8,229,0,58040,262894000,1,1,4,4
8,230,0,56523,330649784,1,1,4,5
8,235,0,98453,318246656,1,1,6,6
8,260,0,58429,453236552,1,1,4,4
8,290,0,56618,521060544,1,1,4,4
8,356,0,74111,388086256,1,1,2,2
8,386,0,79008,460143744,1,1,2,1
8,415,0,107508,461426216,1,1,3,3
8,416,0,73283,186021944,1,1,2,2
8,445,0,99948,193064312,1,1,3,2
8,475,0,109173,259517032,1,1,3,2
8,502,0,71568,518838512,1,1,5,5
8,504,0,61752,264821912,1,1,3,3
8,505,0,87327,325220424,1,1,3,2
8,532,0,90000,258267800,1,1,5,4
8,533,0,111416,317826848,1,1,4,3
8,534,0,111345,384830408,1,1,4,3
8,561,0,99464,258437264,1,1,5,4
8,562,0,94545,325853832,1,1,5,4
9,13,0,45962,448017848,1,1,3,3
9,43,0,51747,521648176,6,1,1,0
9,172,0,62886,320437800,1,1,2,2
9,229,0,59537,261163400,1,1,4,3
9,230,0,61115,329204152,1,1,4,4
9,235,0,75255,264284576,1,1,6,7
9,260,0,61273,391376280,1,1,4,3
9,290,0,61261,520349336,1,1,4,3
9,356,0,75324,318613256,1,1,2,2
9,386,0,75008,387995800,1,1,2,1
9,415,0,101987,395670728,1,1,3,3
9,416,0,74109,455983944,1,1,2,2
9,445,0,81788,460902608,1,1,3,2
9,475,0,102504,191796600,1,1,3,2
9,502,0,70493,453453136,1,1,5,5
9,504,0,62508,199322520,1,1,3,3
9,505,0,83134,259720376,1,1,3,2
9,532,0,88675,525596552,1,1,5,4
9,533,0,82944,196183272,1,1,4,3
9,534,0,82597,264182712,1,1,4,3
9,561,0,128323,190819632,1,1,5,4
9,562,0,96299,258294480,1,1,5,4
11,42,0,25336,456233712,3,1,1,1
11,135,0,33501,525837816,1,1,1,1
11,205,0,69145,196274744,1,1,5,5
11,229,0,75190,262912552,1,1,4,3
11,230,0,57731,330665776,1,1,4,4
11,260,0,47302,454953072,1,1,4,3
11,290,0,62308,521193992,1,1,4,3
11,531,0,116510,460629928,1,1,13,13
11,561,0,90780,192174896,1,1,5,4
11,562,0,99457,259837904,1,1,5,4
11,591,0,154388,261513592,1,1,11,11
12,42,0,24548,192823016,3,1,1,1
12,135,0,27836,258875080,1,1,2,1
12,205,0,65787,326351296,1,1,4,5
12,289,0,73433,192769360,1,1,3,4
12,530,0,97343,523594496,1,1,13,12
12,560,0,100273,202328712,1,1,13,12
12,561,0,86695,262642168,1,1,5,5
12,562,0,86410,330494840,1,1,5,5
12,591,0,115030,386302112,1,1,11,11
13,43,0,23552,262649696,2,1,1,0
13,199,0,45420,388384664,1,1,1,1
13,202,0,52061,192759064,1,1,1,1
13,234,0,46439,397344768,1,1,2,1
13,265,0,56084,193821600,1,1,2,1
13,295,0,55773,266265280,1,1,2,1
13,326,0,59429,451892808,1,1,2,2
13,356,0,62864,187171856,1,1,3,2
13,386,0,61935,262385440,1,1,2,2
13,415,0,91788,261919856,1,1,3,2
13,416,0,66301,330153136,1,1,3,2
13,445,0,65322,326835176,1,1,3,3
13,475,0,97023,451590248,1,1,4,3
13,505,0,71420,522286640,1,1,3,3
26,175,0,31526,460739104,1,1,2,1
26,205,0,33653,193379576,1,1,2,1
26,235,0,41240,264541280,1,1,2,2
26,265,0,41174,332369960,1,1,2,2
26,295,0,43159,454835288,1,1,2,2
26,325,0,46055,524708840,1,1,3,3
27,118,0,29288,388387840,2,1,1,0
27,179,0,34820,260123272,1,1,2,1
27,209,0,37726,321963760,1,1,2,1
27,264,0,35410,527459832,1,1,2,2
27,321,0,70747,522409864,1,1,3,3
27,381,0,85925,319771192,1,1,3,3
27,382,0,104207,387225432,1,1,5,5
27,412,0,339045,458366088,1,1,1,1
27,476,0,83507,255286304,1,1,4,5
27,501,0,98948,392812864,1,1,7,6
27,507,0,83267,390768528,1,1,7,7
27,560,0,98306,523908288,1,1,5,5
27,563,0,153592,330226984,1,1,9,8
27,566,0,87951,525449168,1,1,8,7
27,597,0,64556,262087928,1,1,2,2
27,599,0,66785,398910616,1,1,4,4
27,621,0,102775,327890424,1,1,3,3
27,622,0,97216,395364320,1,1,3,3
27,627,0,145819,389470840,1,1,2,2
27,628,0,165702,456755832,1,1,4,3
28,148,0,39677,449784008,2,1,1,1
28,264,0,34233,524566352,1,1,3,2
28,268,0,54022,397061144,1,1,2,2
28,320,0,82032,458262096,1,1,5,4
28,350,0,83632,190221560,1,1,6,6
28,380,0,72969,263557216,1,1,6,6
28,381,0,64694,323868672,1,1,3,3
28,382,0,90861,391718312,1,1,5,5
28,410,0,104054,325372912,1,1,6,6
28,412,0,77995,460511896,1,1,0,1
28,476,0,66637,525575688,1,1,6,6
28,499,0,82199,525202832,1,1,8,9
28,538,0,49225,455398512,1,1,2,2
28,560,0,69577,389599128,1,1,5,5
28,562,0,68216,517048272,1,1,1,2
28,563,0,91373,195082920,1,1,9,8
28,568,0,52376,524956512,1,1,3,2
28,595,0,56993,397631696,1,1,5,5
28,598,0,80604,203796096,1,1,4,4
28,622,0,60593,266272936,1,1,3,3
28,658,0,56951,388355360,1,1,3,2
33,169,0,72091,266505376,1,1,3,3
33,170,0,58928,334453408,1,1,4,3
33,201,0,77291,522896552,1,1,3,2
33,202,0,85545,193443528,1,1,4,3
33,203,0,83989,260971712,1,1,4,4
33,204,0,99505,328443472,1,1,4,4
33,229,0,95130,457464368,1,1,5,4
33,230,0,77323,525119568,1,1,5,5
33,260,0,78728,197563752,1,1,5,4
33,290,0,77235,322508992,1,1,5,4
36,66,0,24299,260751040,6,1,0,1
36,215,0,48059,195002736,1,1,5,5
36,245,0,47953,266761640,1,1,5,5
42,167,0,33974,333254192,1,1,2,2
42,171,0,40805,261220672,1,1,2,2
42,199,0,44076,196604776,1,1,3,3
42,264,0,84425,323061496,1,1,5,4
42,356,0,74263,321693040,1,1,4,4
42,386,0,72572,390337560,1,1,4,4
42,415,0,81170,392944240,1,1,5,5
42,416,0,71668,460757128,1,1,4,4
42,445,0,75748,461691456,1,1,5,4
42,475,0,77335,195218976,1,1,5,5
42,501,0,148039,391028000,1,1,5,4
42,502,0,124760,458501560,1,1,5,4
42,504,0,92305,196691840,1,1,5,4
42,505,0,80316,264448576,1,1,5,4
42,532,0,93643,527322568,1,1,5,4
42,533,0,112323,205404336,1,1,4,4
42,534,0,90358,265800136,1,1,5,4
43,135,0,22389,461337784,1,1,1,1
43,205,0,70006,528629592,1,1,4,5
43,289,0,74683,390402104,1,1,3,3
43,530,0,98086,333955336,1,1,13,12
43,560,0,97638,457112024,1,1,13,12
43,561,0,86450,517256072,1,1,5,4
43,562,0,88405,195279480,1,1,5,4
43,591,0,107777,196733168,1,1,10,10
45,75,0,19159,391526000,2,1,0,1
45,165,0,26762,262693880,1,1,0,1
45,166,0,42780,330168136,1,1,0,1
45,167,0,44700,390144824,1,1,2,2
46,75,0,27545,524795920,1,1,1,1
46,165,0,44814,390820856,1,1,1,1
46,166,0,52620,458485448,1,1,1,1
46,167,0,53040,526149560,1,1,3,2
52,84,0,20550,394065672,1,1,1,1
53,84,0,24402,459357368,1,1,1,1
57,88,0,22253,192783528,3,1,1,0
57,149,0,27706,395368032,2,1,1,0
57,268,0,46954,267171944,1,1,2,1
57,320,0,77067,322879760,1,1,5,4
57,350,0,87366,391937632,1,1,6,6
57,352,0,185788,527258720,3,1,1,1
57,380,0,67719,463545296,1,1,6,6
57,381,0,55901,523858944,1,1,3,3
57,382,0,64510,201903496,1,1,4,4
57,410,0,71099,195997024,1,1,6,6
57,412,0,58758,323449032,1,1,1,1
57,499,0,104684,335728992,1,1,7,8
57,538,0,55843,265509096,1,1,1,2
57,558,0,53553,460016408,1,1,5,4
57,559,0,50923,527491568,1,1,4,4
57,561,0,64144,266085488,1,1,4,5
57,564,0,72997,461831792,1,1,6,7
57,568,0,46525,335358352,1,1,2,2
57,598,0,51505,459620416,1,1,3,4
57,622,0,53564,525331728,1,1,3,3
57,658,0,52145,200958008,1,1,3,2
63,197,0,69136,528353072,1,1,4,4
63,229,0,71671,335425360,1,1,5,4
63,230,0,73136,403277056,1,1,5,5
63,260,0,115260,520800192,1,1,5,4
63,290,0,79039,199496512,1,1,5,4
65,95,0,24838,262429312,5,1,1,1
65,126,0,17631,458294744,1,1,0,1
65,185,0,24628,266674576,2,1,1,1
65,215,0,43018,390317288,1,1,4,3
65,245,0,48511,458995808,1,1,4,3
66,96,0,15707,457596088,1,1,0,1
66,126,0,19190,195027496,1,1,0,1
66,185,0,24645,270721352,2,1,1,0
66,215,0,35342,390361176,1,1,5,4
66,245,0,41428,459398480,1,1,5,4
69,103,0,36150,393594256,1,1,0,1
69,134,0,30222,530912952,1,1,0,1
69,165,0,33403,324087824,1,1,0,1
69,166,0,31561,391752464,1,1,1,1
69,167,0,36302,459416816,1,1,0,1
69,198,0,42963,200983672,1,1,0,1
73,103,0,28167,267555720,22,1,1,1
73,135,0,14671,463566184,1,1,1,1
73,236,0,58803,324862336,1,1,6,6
73,267,0,60821,461568832,1,1,6,6
73,289,0,50874,393794384,1,1,3,3
73,298,0,71839,202491608,1,1,7,6
73,329,0,72792,392576688,1,1,7,6
73,359,0,71551,461702520,1,1,8,8
73,389,0,73280,530388712,1,1,8,7
73,419,0,80093,258998552,1,1,8,8
73,449,0,81477,332771384,1,1,9,9
73,478,0,92875,335665944,1,1,11,10
73,479,0,81091,396147920,1,1,10,9
73,530,0,93307,336464576,1,1,13,12
73,560,0,90921,454078664,1,1,13,12
73,561,0,79329,521551744,1,1,5,4
73,562,0,81022,199521448,1,1,5,4
73,564,0,76372,326971696,1,1,10,9
73,591,0,100071,206098088,1,1,9,10
75,165,0,23333,331708800,1,1,0,1
75,166,0,22223,399368416,1,1,0,1
75,167,0,33576,459510088,1,1,2,2
87,148,0,29821,529424680,3,1,1,1
87,179,0,23321,270004248,2,1,1,1
87,209,0,32530,395021736,2,1,1,1
87,268,0,30333,464755976,1,1,1,1
87,296,0,36584,406024712,1,1,2,2
87,320,0,52722,468203168,1,1,6,5
87,350,0,61679,199507312,1,1,6,6
87,380,0,61495,269083648,1,1,6,6
87,381,0,54052,337030800,1,1,2,2
87,382,0,102355,397428640,1,1,4,5
87,410,0,84750,338976224,1,1,6,6
87,412,0,84901,467143712,1,1,1,1
87,499,0,75895,531670520,1,1,7,7
87,536,0,85708,328248312,1,1,2,2
87,538,0,42225,463194608,1,1,1,2
87,558,0,50960,266339464,1,1,5,4
87,559,0,48383,333811592,1,1,4,4
87,561,0,60940,461259376,1,1,4,4
87,564,0,76605,267523088,1,1,6,6
87,568,0,43913,531755120,1,1,2,2
87,598,0,51213,260172608,1,1,3,4
87,622,0,51328,326299088,1,1,2,2
87,658,0,47217,396957816,1,1,2,1
88,148,0,17480,533276152,3,1,1,0
88,179,0,20607,328472288,2,1,1,0
88,209,0,23727,402067576,2,1,1,0
93,197,0,71824,262972520,1,1,5,5
93,229,0,79461,465846160,1,1,7,6
93,230,0,103617,533489144,1,1,6,6
93,260,0,74320,261544248,1,1,6,5
93,290,0,84469,328382912,1,1,6,5
95,155,0,30099,522052464,2,1,1,2
95,156,0,27974,200162552,2,1,1,1
95,185,0,22644,201645200,2,1,1,1
95,215,0,31476,270973360,1,1,3,2
95,245,0,34568,395792768,1,1,3,2
96,126,0,15647,467628408,1,1,1,1
96,156,0,26526,200390960,1,1,2,1
96,186,0,34146,271456848,1,1,3,2
99,103,0,62793,208627296,3,1,1,1
99,134,0,59903,340827216,3,1,1,1
99,201,0,43489,210853048,1,1,3,2
99,326,0,91509,522620416,1,1,3,3
100,264,0,52939,200816848,1,1,3,2
100,325,0,60720,401607344,1,1,3,2
101,229,0,33521,464088400,1,1,3,3
101,230,0,35931,531557944,1,1,4,4
101,260,0,47954,211374216,1,1,4,3
101,264,0,52479,467707344,1,1,3,2
101,290,0,39976,329046064,1,1,4,4
101,320,0,67063,395223744,1,1,5,4
101,350,0,59503,467120152,1,1,5,4
101,356,0,64889,469800072,1,1,8,8
101,386,0,88930,200684664,1,1,7,6
101,415,0,86427,202410416,1,1,8,7
101,416,0,67495,270449872,1,1,8,7
101,445,0,68522,272712528,1,1,8,9
101,475,0,69820,395273560,1,1,8,8
101,504,0,94719,396920624,1,1,9,8
101,505,0,69759,464395000,1,1,9,9
101,531,0,114944,268985112,1,1,10,9
101,532,0,96830,336931608,1,1,9,8
101,533,0,76931,404877288,1,1,9,9
102,133,0,24791,400678984,5,1,1,0
102,229,0,32495,327337144,1,1,3,3
102,230,0,39929,395000304,1,1,4,4
102,260,0,34820,464967064,1,1,4,3
102,290,0,38360,533382648,1,1,4,4
102,320,0,42653,261148720,1,1,5,4
102,350,0,54670,330703848,1,1,5,4
102,504,0,77779,331590216,1,1,7,6
102,531,0,74754,269760408,1,1,8,7
102,532,0,69709,335911088,1,1,7,6
102,534,0,68176,460861712,1,1,6,6
103,133,0,19808,200731952,11,1,1,0
103,135,0,23918,328183848,1,1,1,1
103,237,0,66667,205451208,1,1,5,4
103,289,0,46298,207097528,1,1,2,3
103,291,0,43140,335086536,1,1,4,4
103,328,0,65379,532440952,1,1,3,4
103,350,0,48565,461649256,1,1,5,4
103,351,0,31570,528928072,1,1,2,3
103,355,0,51536,401379936,1,1,3,3
103,380,0,45614,533035928,1,1,3,4
103,381,0,31879,211427000,1,1,2,3
103,385,0,62172,468829856,1,1,4,4
103,410,0,49347,262952944,1,1,4,5
103,478,0,109324,200014704,1,1,10,9
103,508,0,76496,263650408,1,1,7,7
103,561,0,77223,332692584,1,1,5,4
103,562,0,103666,400356776,1,1,5,4
103,563,0,64207,468020920,1,1,5,5
103,564,0,74600,528166712,1,1,9,8
103,565,0,71037,206023688,1,1,7,7
103,591,0,77765,401954776,1,1,3,3
103,597,0,72160,457965168,1,1,9,9
103,627,0,76060,526885392,1,1,9,9
105,135,0,14350,462411688,1,1,0,1
105,165,0,22165,531535696,1,1,1,1
105,166,0,23151,202068336,1,1,1,1
105,167,0,27615,269730512,1,1,1,2
106,135,0,16810,464673888,1,1,0,1
106,165,0,24923,534332920,1,1,1,1
106,166,0,23288,204845952,1,1,1,1
106,167,0,33160,272602200,1,1,1,2
107,137,0,19013,468310016,5,1,1,1
107,199,0,23038,399209984,1,1,0,1
107,230,0,26675,200118672,1,1,0,1
107,260,0,26689,270889768,1,1,0,1
107,291,0,29222,399595776,1,1,0,1
107,321,0,28186,468302024,1,1,0,1
116,296,0,26161,273020672,1,1,1,2
116,320,0,51765,342655624,1,1,5,4
116,350,0,69570,458547256,1,1,6,6
116,352,0,84697,204076296,3,1,1,1
116,380,0,62889,531497352,1,1,6,6
116,381,0,69966,209782288,1,1,2,3
116,382,0,54102,270178768,1,1,3,4
116,410,0,104409,206621616,1,1,6,6
116,412,0,66632,342516608,1,1,2,3
116,499,0,95628,399815328,1,1,7,7
116,536,0,61198,201939960,1,1,1,2
116,558,0,47690,525637296,1,1,5,5
116,559,0,45977,203693584,1,1,4,5
116,561,0,77240,331147544,1,1,3,4
116,564,0,59857,533574776,1,1,6,7
116,599,0,38398,200831488,1,1,2,3
116,622,0,50144,203509128,1,1,2,2
116,658,0,43775,270619800,1,1,2,2
117,268,0,24133,339517648,1,1,1,1
117,296,0,26326,274778456,1,1,1,2
117,320,0,53786,341286200,1,1,5,4
117,350,0,110961,464358024,1,1,6,6
117,352,0,136414,202547040,3,1,1,1
117,380,0,67924,527498344,1,1,6,6
117,381,0,63867,205733904,1,1,2,2
117,382,0,102916,273585040,1,1,3,4
117,410,0,92892,206470456,1,1,6,6
117,412,0,62342,341987592,1,1,3,3
117,499,0,127488,400217032,1,1,7,7
117,536,0,52175,202691304,1,1,1,2
117,538,0,37992,338006800,1,1,1,2
117,558,0,47472,525487544,1,1,5,4
117,559,0,46997,203559288,1,1,4,4
117,561,0,55906,331008640,1,1,4,4
117,564,0,97653,533428664,1,1,6,6
117,568,0,39924,399910792,1,1,2,2
117,598,0,44756,469454072,1,1,3,4
117,622,0,50749,203189320,1,1,2,2
117,658,0,45355,272168400,1,1,1,1
118,148,0,16742,331313424,3,1,1,1
123,197,0,92242,339008520,1,1,6,6
123,229,0,76182,203869704,1,1,6,5
123,230,0,73663,263848600,1,1,6,6
123,260,0,82245,337618584,1,1,8,7
123,290,0,80958,401190904,1,1,6,5
125,155,0,16131,397167560,2,1,0,1
125,156,0,17779,464643280,2,1,1,1
125,185,0,23746,465865272,2,1,1,1
125,215,0,30455,536421880,1,1,3,2
125,245,0,27892,269462264,1,1,3,2
126,156,0,17663,207117680,3,1,0,1
126,185,0,18977,269441008,1,1,0,1
126,186,0,17669,329584488,2,1,1,0
126,187,0,27441,397244552,1,1,3,2
126,215,0,20810,332241152,1,1,1,1
126,217,0,25481,467183816,1,1,3,2
126,218,0,29894,534655016,1,1,3,3
126,245,0,30488,407399304,1,1,2,2
126,248,0,26783,213675328,1,1,4,3
126,249,0,27415,273989104,1,1,3,3
126,250,0,31889,341843376,1,1,4,3
126,251,0,40638,409697240,1,1,4,3
126,281,0,37375,526249344,1,1,4,3
126,282,0,41473,204340600,1,1,4,4
126,312,0,57844,271351448,1,1,5,5
126,313,0,54700,339297552,1,1,5,4
126,314,0,45336,407244080,1,1,6,5
126,344,0,61356,472123816,1,1,6,5
126,345,0,44219,204254808,1,1,6,5
126,375,0,50574,270460096,1,1,6,6
126,404,0,56451,272728472,1,1,7,6
126,405,0,52807,340675808,1,1,7,7
126,434,0,58248,336878816,1,1,7,7
127,134,0,35905,399396192,1,1,1,1
127,157,0,16317,400111432,1,1,1,1
127,165,0,43595,202843320,1,1,2,2
127,166,0,42384,269292632,1,1,2,2
127,167,0,44784,335744104,1,1,2,2
127,169,0,43924,461342824,1,1,2,2
127,170,0,45390,527791496,1,1,2,2
127,171,0,52177,206300800,1,1,2,3
127,197,0,57887,402115112,1,1,2,2
127,198,0,45687,470051432,1,1,2,2
127,199,0,58313,202215576,1,1,2,2
127,201,0,51026,330543728,1,1,3,3
127,202,0,53536,398481752,1,1,3,3
127,203,0,81975,458871080,1,1,3,4
127,204,0,59613,526810864,1,1,3,4
127,234,0,77062,212998448,1,1,3,4
127,265,0,64990,395611064,1,1,3,4
127,295,0,65238,467878424,1,1,3,4
127,326,0,65105,207275808,1,1,3,4
128,156,0,17919,409721088,1,1,1,1
128,165,0,60365,271128024,2,1,2,1
128,197,0,56024,470579760,1,1,2,1
128,201,0,44631,337109768,1,1,3,2
128,326,0,69086,270690816,1,1,3,3
129,165,0,53318,213682648,2,1,2,1
129,197,0,42890,459669640,1,1,2,1
129,201,0,57799,332620808,1,1,3,2
129,326,0,65141,208243256,1,1,3,3
133,172,0,37582,340343856,1,1,3,3
133,229,0,33101,332030288,1,1,2,2
133,230,0,32766,399502864,1,1,2,2
133,260,0,35059,467280640,1,1,3,2
133,290,0,35900,536905208,1,1,3,2
133,291,0,39377,207386080,1,1,4,3
133,380,0,44400,407952560,1,1,3,3
133,410,0,63596,473124648,1,1,4,4
133,501,0,86675,410577360,1,1,3,3
133,564,0,70648,401510208,1,1,9,8
133,596,0,61406,270142888,1,1,3,3
134,237,0,49399,472275896,1,1,5,4
134,289,0,36792,471764576,1,1,3,3
134,291,0,32820,263908440,1,1,3,2
